PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_int,Cabin_int,Destination_int,Name_int
7372_01,False,0.5063291139240507,False,0.00013959656592447826,0.004930734914299131,0.0,0.07564262763298822,0.0475282807773588,False,1,5237,0,6770
5494_01,False,0.27848101265822783,False,0.045927270189153345,0.0,0.0,0.007184933952159943,0.00012431110926946505,True,1,3880,0,5012
4710_02,False,0.3649105122463968,False,0.012493892650240803,0.0,0.07683466712072194,0.005846126383434488,0.0,False,2,3326,0,4318
3917_01,False,0.37974683544303794,False,0.0,0.023144265924261227,0.0,0.0021867190289182434,0.09381345046202295,False,0,2748,0,3553
4427_01,False,0.49367088607594933,False,0.00020939484888671738,0.002784020393787945,0.0,0.035924669760799714,0.12360667965027142,False,0,3122,2,4036
3113_01,True,0.26582278481012656,False,0.015682809903064355,0.0,0.0,0.0,0.0,True,2,2187,0,2808
4479_01,False,0.35443037974683544,False,0.24841208906260906,0.0,0.007395248132214369,0.0005801499464476973,8.287407284631003e-05,False,2,3163,0,4093
6854_01,False,0.2911392405063291,False,0.22412228659174985,0.00013416965753194915,0.010343946875532096,0.0,0.0,False,2,4874,0,6323
5526_01,False,0.2911392405063291,False,0.0,0.0,0.00017027073046143367,0.006470903248839701,0.012632279090839752,False,1,3904,0,5042
2456_01,True,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,False,1,1722,1,2226
2426_01,True,0.8860759493670886,False,0.0,0.0,0.0,0.0,0.0,True,2,1699,0,2202
5594_01,False,0.21518987341772153,False,0.0,0.027605407037198538,0.0,0.052124241342377725,0.0005801185099241702,False,1,3953,0,5105
8691_01,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,False,1,6143,1,7932
2470_02,False,0.3291139240506329,False,0.0,0.015365015372161363,0.0,0.02423241699393074,0.012632279090839752,False,1,1731,0,2236
7359_01,False,0.26582278481012656,False,0.0,0.014557407842216482,0.0,0.0033470189218136382,0.005593999917125927,True,1,5228,1,6760
7742_02,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,True,2,5477,0,7055
6297_01,False,0.7215189873417721,False,0.0,0.04726126186562909,0.0012344627958453941,0.0,0.0,True,1,4475,0,5778
1865_02,False,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,False,1,1300,0,1711
5543_01,True,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,True,0,3919,0,5063
2102_01,False,0.37974683544303794,False,0.004397291826621065,0.31241404756314356,0.010599352971224246,0.11710103534451982,0.18804127128827747,False,0,1466,0,1915
8470_01,0.0,0.3924050632911392,True,0.5753472464577372,0.009391876027236441,0.0,0.14369867904319886,0.0946836282269092,False,0,5987,2,7735
3361_02,True,0.11392405063291139,False,0.0,0.0,0.0,0.0,0.0,True,2,2359,0,3042
2572_01,True,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,True,0,1800,2,2333
0560_02,False,0.1518987341772152,False,0.0,0.0,0.0,0.0,0.0,True,1,391,1,513
6744_02,False,0.4810126582278481,False,0.11984365184616458,0.0005366786301277966,0.0016601396219989783,0.0,0.001988977748311441,False,2,4793,0,6208
7170_01,True,0.3924050632911392,False,0.0,0.0,0.0,0.0,0.0,False,1,5102,1,6615
8202_01,False,0.05063291139240506,False,0.0,0.015365015372161363,0.0,0.013885165026255942,0.0,True,0,5798,0,7488
7419_02,False,0.5949367088607594,False,0.0,0.0020460872773622246,0.03426698450536353,0.0,0.0002486222185389301,True,1,5265,0,6804
5887_02,False,0.6455696202531646,False,0.014029454875410064,0.019253345855834703,0.0017027073046143367,0.0,0.0004558074006547052,False,1,4168,0,5382
7040_01,True,0.20253164556962025,False,0.0,0.0,0.0,0.0,0.0,True,1,5013,0,6505
4176_02,True,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,True,2,2942,0,3801
8947_01,True,0.43037974683544306,False,0.0,0.0,0.0,0.0,0.0,True,2,6320,0,8160
5010_01,False,0.3291139240506329,True,0.07210162629999302,0.005769295273873813,0.0011067597479993189,0.0,0.0214643848671943,False,2,3533,0,4576
5949_02,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,True,2,4213,0,5441
8619_01,False,0.5949367088607594,False,0.013052278913938717,0.008989367054640592,0.04158862591520517,0.15356122813280973,0.009779140595864584,False,0,6089,0,7862
8091_01,False,0.3670886075949367,False,0.0012563690933203044,0.000234796900680911,0.0,0.0,0.03227945137363776,False,1,5726,0,7379
3363_03,False,0.06329113924050633,False,0.0,0.0,0.0,0.0,0.0,False,1,2362,1,3047
7156_04,False,0.13924050632911392,False,0.0,0.0,0.0,0.0,0.0,True,2,5092,0,6604
4441_02,True,0.49367088607594933,False,0.0,0.0,0.0,0.0,0.0,True,0,3133,0,27
2104_01,False,0.3670886075949367,False,0.05416346757869756,0.0,0.00017027073046143367,0.0,0.0009530518377325654,False,1,1467,0,1916
0701_01,True,0.4177215189873418,False,0.0,0.0,0.0,0.0,0.0,True,0,503,0,660
4469_01,True,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,True,0,3153,0,4080
0693_02,False,0.43037974683544306,False,0.0,0.11699594136785965,0.0,0.1938147090324884,0.0015746073840798905,False,0,498,0,655
8451_01,False,0.3924050632911392,False,0.13938717107559154,0.0,0.0,0.0,0.0,False,2,5971,2,7710
2013_01,False,0.21518987341772153,False,0.0,0.0,0.0,0.0,0.03331537728421663,False,1,1404,0,1838
3504_01,True,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,True,1,2465,0,3189
0310_01,False,0.8481012658227848,False,0.015682809903064355,0.007714755308087076,0.0,0.19975008925383791,0.009986325777980358,False,0,12,0,274
1829_02,False,0.37974683544303794,False,6.979828296223913e-05,0.21460436722235265,0.0,8.925383791503035e-05,0.01222392574483073,True,0,1275,0,1678
3195_04,False,0.13924050632911392,False,0.0,0.0,0.0,0.0,0.0,False,1,2239,1,2875
4733_01,False,0.25316455696202533,False,0.06714594820967404,0.0,0.1950025540609569,0.004685826490539093,0.0,True,1,3341,0,4340
0969_01,True,0.5569620253164557,False,0.0,0.0,0.0,0.0,0.0,True,2,674,0,880
8203_02,True,0.3037974683544304,False,0.0,0.0,0.0,0.0,0.0,True,0,5799,0,7495
6376_01,True,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,True,2,4539,2,5876
3711_01,True,0.5063291139240507,False,0.0,0.0,0.0,0.0,0.0,True,2,2602,0,3363
6436_01,False,0.3037974683544304,False,0.038528652195156,3.3542414382987286e-05,0.0,0.010308818279186005,0.0,True,1,4578,0,5932
8561_01,True,0.3670886075949367,False,0.0,0.0,0.007395248132214369,0.0,0.0,False,1,6045,1,7803
7435_01,True,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,True,0,5273,2,6813
7865_01,True,0.37974683544303794,False,0.0,0.0,0.0,0.0,0.0,True,0,5566,1,7163
8360_02,True,0.3924050632911392,False,0.0,0.015365015372161363,0.0,0.0,0.0,True,0,5912,0,7636
0797_01,False,0.3670886075949367,False,0.0,0.0,0.0,0.0,0.026726888492934985,False,1,562,0,746
6621_01,False,0.5443037974683544,False,0.0,0.0,0.027328452239060105,0.0,0.0003314962913852401,True,1,4710,2,6092
2042_01,False,0.6329113924050633,False,0.0,0.0,0.0,0.035032131381649415,0.0007873036920399453,False,1,1419,0,1857
4318_01,True,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,True,2,3045,0,3940
4089_01,False,0.45569620253164556,False,0.0,0.07302183611176333,0.0,0.048955730096394146,0.005966933244934323,True,0,2881,0,3725
4416_01,True,0.5949367088607594,False,0.0,0.0,0.0,0.0,0.0,True,0,3118,2,4031
4080_01,False,0.25316455696202533,False,0.05018496544984993,0.0,0.0004256768261535842,0.0,0.0,False,1,2876,2,3720
6635_02,False,0.569620253164557,False,0.0,0.01049877570187502,0.07623871956410692,0.018475544448411284,0.06940703600878464,False,0,4722,2,6106
4581_02,False,0.46835443037974683,False,0.0,0.07838862241304129,0.0,0.009103891467333095,0.003149214768159781,True,0,3238,2,4189
5930_02,False,0.35443037974683544,False,0.0,0.03401200818434911,0.0,0.10991610139235988,0.021422947830771144,False,0,4200,0,5426
6549_02,False,0.7721518987341772,0.0,0.07977943742583932,0.0,0.024689255916907883,0.0,0.0,False,2,4658,0,6035
2780_01,False,0.3037974683544304,False,0.0009771759614713477,0.023546774896857074,0.0,0.0,0.0,False,1,1954,0,2531
4446_05,0.0,0.4177215189873418,False,0.0,0.13473987857645994,0.007395248132214369,0.013885165026255942,0.09364770231633034,True,0,3136,0,4056
3282_02,True,0.7594936708860759,0.0,0.0,0.0,0.0,0.0,0.0,True,0,2304,0,2959
6326_01,False,0.25316455696202533,False,0.0,0.0006708482876597458,4.256768261535842e-05,0.031060335594430562,0.0,False,1,4499,0,5817
3850_06,False,0.3924050632911392,False,0.0,0.052493878509375105,0.0,0.004328811138878972,0.06953134711805412,True,0,2703,0,3492
3060_02,False,0.569620253164557,False,0.23096251832204928,0.0,0.0004256768261535842,0.0,0.0,False,2,2147,0,2763
5814_02,True,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,True,2,4110,2,5307
3736_01,False,0.7721518987341772,False,0.022893836811614433,0.17418575789085297,0.0,0.0008925383791503035,0.022085940413541623,True,0,2617,0,3388
6691_01,False,0.35443037974683544,False,0.004327493543658826,0.006775567705363431,0.023071683977524262,0.0,0.012632279090839752,True,1,4761,0,6160
0149_01,True,0.3649105122463968,False,0.0,0.0,0.0,0.0,0.0,True,1,108,2,132
7501_01,False,0.22784810126582278,False,0.0,0.0,0.0,0.021599428775437343,0.013259851655409605,False,1,5315,0,6864
5214_01,False,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1,3674,2,4761
2333_01,False,0.20253164556962025,False,0.0,0.0,0.0,0.0,0.0,False,2,1635,0,2122
2281_01,False,0.0759493670886076,False,0.0,0.0,0.0,0.0,0.0,True,1,1598,0,2072
8251_01,True,0.4430379746835443,False,0.0,0.0,0.0,0.0,0.0,True,1,5835,0,7537
3425_01,False,0.3924050632911392,False,0.0,0.04078757588971254,0.0,0.040030346304891114,0.019806903410268098,False,0,2407,0,3102
5180_01,True,0.25316455696202533,False,0.0,0.0,0.0,0.013885165026255942,0.0,True,1,3644,1,4724
4938_01,False,0.25316455696202533,False,0.0,0.0,0.03605482717520858,0.0,0.0,True,1,3483,2,4516
5466_02,False,0.4177215189873418,True,0.0,0.04940797638614027,0.04635620636812532,0.2543734380578365,0.06074669539634525,False,0,3859,2,4982
8506_01,False,0.22784810126582278,False,0.03420115865149717,0.0,0.0022986548612293546,0.008702249196715459,0.0,False,1,6012,0,7764
7596_01,True,0.5063291139240507,False,0.0,0.0,0.0,0.0,0.0,True,0,5378,2,6945
8161_01,False,0.22784810126582278,False,0.08075661338731067,0.000939187602723644,0.002128384130767921,0.0,0.0,False,1,5775,0,7457
4535_02,False,0.25316455696202533,False,0.0017449570740559783,0.0,0.0338838753618253,0.0019635844341306676,0.0018232296026188207,False,1,3203,0,4151
4625_07,True,0.3670886075949367,False,0.0,0.0,0.0,0.0,0.0,True,0,3268,2,4233
1408_01,False,0.3291139240506329,False,0.0002791931318489565,0.02582765907490021,0.0,0.0,0.0,False,1,984,1,1299
2153_01,True,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.012632279090839752,False,1,1508,0,1964
4831_01,True,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,True,2,3404,0,4423
2662_01,False,0.3649105122463968,False,0.12019264326097578,0.00013416965753194915,0.039885918610590834,0.0,0.0,False,2,1866,2,2421
7447_01,False,0.3037974683544304,False,0.015682809903064355,0.0,0.012727737101992168,0.036326312031417354,0.0,False,2,5281,0,6824
1430_01,False,0.17721518987341772,False,0.025127381866406086,0.0,0.0900732164140984,4.4626918957515175e-05,0.0003314962913852401,False,1,1002,0,1326
7365_01,False,0.25316455696202533,False,0.0,0.026901016335155802,0.0,0.0007140307033202428,0.0,False,1,5231,0,6764
6603_01,False,0.31645569620253167,False,0.004746283241432261,0.0,0.15750042567682615,0.0,0.0,True,2,4697,0,6080
1407_01,False,0.26582278481012656,False,0.051441334543170236,0.00013416965753194915,0.0011493274306146773,0.0003570153516601214,0.0,False,1,983,0,1297
9268_01,True,0.3924050632911392,False,0.0,0.0,0.0,0.0,0.0,True,1,6550,0,8460
7285_01,True,0.45569620253164556,False,0.0,0.0,0.0,0.0,0.0,True,1,5180,1,6706
9197_04,False,0.37974683544303794,False,0.1095135059677532,0.015365015372161363,0.0,0.013885165026255942,0.0933162060249451,False,0,6504,2,8408
8398_01,True,0.18987341772151897,False,0.0,0.0,0.0,0.0,0.0,True,0,5940,0,5930
8116_01,False,0.35443037974683544,False,0.003420115865149717,0.0,0.0,8.925383791503035e-05,0.047072473376704095,False,2,5739,2,7398
2306_01,False,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,True,0,1616,0,2092
4817_01,False,0.3291139240506329,False,0.0011865708103580652,0.0,0.03175549123105738,0.01758300606926098,0.0,False,2,3395,0,4413
2274_02,True,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,True,0,1592,2,2066
4980_02,False,0.1518987341772152,False,0.0,0.0,0.0,0.0,0.0,False,1,3511,0,4552
4251_01,False,0.3670886075949367,False,0.049905772318000974,0.0,0.007395248132214369,0.03114958943234559,0.004392325860854432,False,1,2998,0,3879
7438_01,False,0.5316455696202531,False,0.0,0.009358333612853454,0.0012770304784607525,0.018252409853623707,0.0,True,1,5276,2,6818
1325_03,True,0.5316455696202531,False,0.0,0.0,0.0,0.0,0.0,True,1,922,0,1224
3520_02,True,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,True,1,12,1,3201
7515_02,False,0.0,False,0.0,0.0,0.007395248132214369,0.0,0.0,True,2,5328,0,6882
3629_01,True,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,True,2,2551,0,3295
3032_04,False,0.37974683544303794,False,0.03343337753891254,0.00040250897259584744,0.0010641920653839604,0.02869510888968226,0.01172668130775287,False,1,2132,0,2745
5036_02,False,0.3037974683544304,False,0.00034899141481119564,3.3542414382987286e-05,0.0002979737783075089,0.0,0.03708614759872374,False,1,3552,0,4596
6906_02,False,0.5443037974683544,False,0.03685349340406226,0.00043605138697883474,0.06738464158011237,0.0004908961085326669,0.0,False,2,4912,2,6373
1976_02,False,0.43037974683544306,False,0.0010469742444335869,0.12001475866232851,0.0,0.013885165026255942,0.019599718228152322,True,0,1376,0,1800
5184_01,False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,3647,0,4728
8441_01,True,0.20253164556962025,False,0.0,0.0,0.0,0.0,0.0,True,1,5965,2,7703
3284_01,True,0.21518987341772153,False,0.0,0.0,0.0,0.0,0.0,True,1,2307,1,2964
0429_02,True,0.5822784810126582,False,0.0,0.0,0.0,0.0,0.0,True,0,293,2,379
0252_01,False,0.37974683544303794,False,0.023382424792350108,0.023311977996176163,0.023029116294908905,0.0,0.0,False,1,180,0,229
1148_06,True,0.3670886075949367,False,0.0,0.0,0.007395248132214369,0.0,0.0,True,0,798,0,1053
2123_01,True,0.2911392405063291,False,0.0,0.0,0.0,0.0,0.0,False,1,1480,1,1931
4645_01,False,0.6075949367088608,False,0.0,0.3231140777513165,0.0,4.4626918957515175e-05,8.287407284631003e-05,True,0,3282,0,4252
7995_01,True,0.45569620253164556,False,0.0,0.0,0.0,0.0,0.0,True,0,12,0,7284
4223_02,False,0.3037974683544304,False,0.03273539470929015,0.0,0.007395248132214369,0.008746876115672974,0.0,True,2,2981,2,3861
0809_03,False,0.5316455696202531,False,0.05835136455643191,0.0,0.002170951813383279,0.013566583363084613,0.0,False,2,570,0,756
2311_01,False,0.4177215189873418,False,0.0,0.0255928621742193,4.256768261535842e-05,0.0029453766511960016,0.0034807110595450213,False,1,1620,0,2107
4822_01,True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,2,3398,2,4416
0703_01,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,True,1,505,0,662
0275_01,True,0.3649105122463968,False,0.0,0.0,0.0,0.0,0.0,True,0,193,2,243
6665_02,False,0.22784810126582278,False,0.0002791931318489565,0.044846208030054,0.0,0.0,0.0075415406290142125,False,0,4743,0,6132
1669_01,False,0.3924050632911392,False,0.1700286172960145,0.0,0.006257449344457687,0.0007140307033202428,0.0,False,2,1160,0,1538
7742_01,True,0.5189873417721519,False,0.0,0.0,0.0,0.0,0.0,True,2,5477,0,7054
6599_01,True,0.620253164556962,False,0.0,0.015365015372161363,0.0,0.0,0.0,True,0,4694,0,6077
3686_01,False,0.3037974683544304,False,0.0017449570740559783,0.00952604568476839,0.0,0.014726883255980008,0.002651970331081921,False,1,2586,0,3337
2232_02,False,0.3037974683544304,False,0.0,0.04092174554724449,0.0,0.006247768654052125,0.0,False,1,1561,0,2026
1950_01,False,0.6455696202531646,False,0.0,0.0,0.0,0.004507318814709033,0.056230058426221356,False,1,1357,0,1778
4885_01,False,0.26582278481012656,False,0.005165072939205696,0.0,0.030350757704750552,0.0,0.020801392284423816,True,2,3440,0,4462
5305_01,False,0.2911392405063291,False,0.0,0.09697111998121624,0.0,0.00026776151374509105,0.0,True,1,3746,0,4845
4836_01,True,0.3670886075949367,False,0.0,0.015365015372161363,0.0,0.0,0.0,True,2,12,0,4425
5927_06,False,0.4430379746835443,False,0.0002791931318489565,0.12937309227518196,0.013791929167376128,0.04011960014280614,0.015538888658683131,False,0,4198,2,5422
8476_01,False,0.34177215189873417,False,0.017030781042786346,0.0,0.02094329984675634,0.013254194930382006,0.0009530518377325654,True,2,5992,0,7741
0756_02,False,0.43037974683544306,False,0.003280519299225239,0.009626672927917352,0.0,0.19198500535523028,0.0,False,0,532,0,704
8717_01,False,0.4810126582278481,False,0.00970196133175124,0.0003018817294468856,0.0,0.0,0.02411635519827622,False,1,6159,0,7950
8956_03,False,0.3037974683544304,False,0.0,0.0,0.0017027073046143367,0.0,0.023826295943314132,False,1,6325,1,8167
2194_01,True,0.5443037974683544,False,0.0,0.0,0.0,0.0,0.0,False,1,1536,0,1995
6347_01,True,0.4430379746835443,False,0.0,0.0,0.0,0.0,0.0,True,1,4516,0,5843
6968_02,False,0.25316455696202533,False,0.0,0.015365015372161363,0.0,0.0,0.05461401400571831,False,1,4956,1,6429
7747_01,False,0.5189873417721519,False,0.04802121867802052,0.001039814845872606,0.08002724331687383,0.0,0.012632279090839752,False,2,5480,0,7060
7753_01,True,0.3649105122463968,False,0.0,0.0,0.0,0.0,0.0,False,1,5485,2,7067
5616_01,False,0.31645569620253167,False,0.03196761359670552,0.00805017945191695,0.0,0.010665833630846127,0.0,True,1,3970,1,5129
4461_01,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,True,2,3146,0,4070
8144_02,False,0.16455696202531644,False,0.0,0.12343608492939322,0.0,0.0682345590860407,0.15969833837483943,False,0,5763,0,7434
5133_02,True,0.3037974683544304,False,0.0,0.0,0.0,0.0,0.0,False,1,3611,1,4681
2925_01,False,0.5443037974683544,False,0.023452223075312348,0.00036896655821286014,0.0338838753618253,0.0006694037843627276,0.0,True,2,2057,0,2659
8796_03,True,0.0,False,0.015682809903064355,0.0,0.0,0.0,0.0,False,1,6211,0,8026
7616_01,False,0.25316455696202533,False,0.0007677811125846304,0.02431825042766578,0.0,0.0,0.0,True,1,5388,1,6956
7682_01,True,0.6708860759493671,False,0.0,0.0,0.0,0.0,0.0,False,1,5431,0,7006
1543_01,True,0.43037974683544306,False,0.0,0.0,0.0,0.0,0.0,True,0,1073,2,1424
7331_01,False,0.7721518987341772,False,0.11942486214839115,0.0,0.0,0.0,0.0003314962913852401,False,2,5209,0,6737
6340_01,False,0.3670886075949367,False,0.0,0.019588769999664576,0.23276008854077984,0.0003123884327026062,0.027389881075705464,True,0,4511,0,5835
1767_04,True,0.5822784810126582,False,0.0,0.0,0.0,0.0,0.0,True,0,1233,0,1628
8596_02,True,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,True,0,6067,2,7830
2962_01,False,0.31645569620253167,False,0.08571229147762965,0.0,0.005618934105227311,0.0,0.0,False,2,2083,0,2689
2137_01,True,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,True,2,1494,0,1947
4873_01,False,0.4430379746835443,False,0.0,0.03807064032469057,0.0,0.0,0.16077570132184146,True,0,3429,2,4450
4916_01,True,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,True,2,3468,0,4492
8938_01,True,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,True,3,6312,0,8148
0444_01,False,0.4050632911392405,True,0.173378934878202,0.014389695770301546,0.004341903626766558,0.0,0.0,False,2,306,0,395
0425_03,True,0.3924050632911392,False,0.0,0.0,0.0,0.0,0.0,True,2,290,0,375
0548_01,False,0.3037974683544304,False,0.0,0.0028846476369369066,0.029967648561212326,0.0,4.1437036423155016e-05,True,1,381,0,500
8796_08,True,0.0379746835443038,False,0.0,0.0,0.0,0.0,0.0,True,1,6211,2,8031
2306_03,False,0.27848101265822783,False,0.0,0.009962097071747224,0.00012770304784607525,0.03016779721528026,0.12116189450130527,False,0,1616,0,2094
1729_01,False,0.3291139240506329,False,0.0014657639422070217,0.0,0.02124127362506385,0.02534808996786862,0.0,True,1,1204,0,1594
8860_03,True,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,True,2,6264,0,8091
5945_02,True,0.43037974683544306,False,0.0,0.0,0.0,0.0,0.0,True,1,4209,2,5436
5108_01,True,0.21518987341772153,False,0.015682809903064355,0.0,0.0,0.0,0.0,True,1,3594,1,4656
8770_07,False,0.21518987341772153,False,0.0,0.0271693556502197,0.0028094670526136556,0.0,0.0,True,1,6191,0,8004
7402_01,0.0,0.20253164556962025,False,0.0,0.047529601180692986,0.00012770304784607525,0.0012049268118529098,0.007707288774706833,True,0,5255,0,6793
4188_01,False,0.2911392405063291,False,0.08913240734277937,0.002817562808170932,0.0,0.010710460549803642,0.0247793477810467,True,1,2953,0,3824
5705_01,True,0.21518987341772153,False,0.0,0.0,0.0,0.0,0.0,True,1,4026,0,5197
4444_01,False,0.5063291139240507,False,0.0,0.030221715359071546,0.0,0.0,0.0036878962416607964,False,1,3134,0,4050
7972_01,True,0.4177215189873418,False,0.0,0.0,0.0,0.0,0.0,True,0,5637,2,7261
5275_01,False,0.3670886075949367,False,0.0,0.0003354241438298729,0.0,0.026508389860764012,0.004972444370778602,False,1,3724,0,4817
6253_01,False,0.7215189873417721,False,0.025685768130103998,0.0,0.027073046143367953,0.04828632631203142,0.021215762648655368,False,2,4449,0,5744
6676_01,True,0.4430379746835443,False,0.0,0.0,0.0,0.0,0.0,True,0,4756,0,6153
5723_01,True,0.3037974683544304,False,0.0,0.0,0.0,0.0,0.0,False,2,4042,0,5219
0240_01,True,0.4430379746835443,False,0.0,0.0,0.0,0.0,0.0,True,2,170,0,217
2347_05,True,0.18987341772151897,False,0.0,0.0,0.0,0.0,0.0,True,1,1644,2,2135
3384_03,True,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,True,1,2376,2,3061
4752_01,False,0.7088607594936709,False,0.016262999930201718,0.0,0.05772177762642602,0.0,0.007085733228359508,False,2,3350,1,4354
1952_01,False,0.2911392405063291,False,0.026662944091575345,0.0,0.01694193768091265,0.0003570153516601214,0.0,False,1,1358,0,27
1083_03,False,0.22784810126582278,False,0.03880784532700496,0.0,0.0,0.03802213495180293,0.0002486222185389301,True,2,758,0,992
7790_01,True,0.3670886075949367,False,0.0,0.0,0.0,0.0,0.0,False,3,5516,0,7100
5472_01,False,0.46835443037974683,False,0.0,0.0,0.023795334581985357,0.0004908961085326669,0.0,True,1,3865,1,4991
5303_04,True,0.02531645569620253,False,0.0,0.0,0.0,0.0,0.0,True,1,3744,0,4841
7936_01,False,0.26582278481012656,False,0.0004885879807356738,0.0,0.026477098586752935,0.0,0.0,False,1,5612,0,7231
7918_01,True,0.3037974683544304,False,0.0,0.0,0.0,0.0,0.0,True,2,5604,0,7222
0839_01,False,0.4050632911392405,False,0.0,0.006004092174554724,0.0,0.0,0.21348361165209465,False,0,590,0,783
3102_01,True,0.37974683544303794,False,0.0,0.0,0.0,0.0,0.0,True,0,2181,2,2801
0008_01,True,0.17721518987341772,False,0.0,0.0,0.0,0.0,0.0,True,0,8,2,9
6960_01,False,0.31645569620253167,False,0.0041878969777343475,0.0,0.0,0.0,0.032196577300791444,False,1,4950,1,6422
2083_01,False,0.3037974683544304,False,0.008445592238430935,0.0006708482876597458,0.0,0.003034630489111032,0.020967140430116438,False,1,1447,0,1892
1963_01,False,0.5443037974683544,False,0.0,0.0,0.0,0.05355230274901821,0.0007044296191936353,False,1,1367,0,1790
5128_02,False,0.26582278481012656,False,0.0,3.3542414382987286e-05,0.12055167716669504,0.0,0.0,True,2,3607,0,4676
0283_01,True,0.3670886075949367,False,0.0,0.0,0.0,0.0,0.0,True,1,198,1,249
7483_01,False,0.5443037974683544,False,0.017030781042786346,0.0,0.015239230376298313,0.007140307033202428,0.03314962913852401,True,2,5302,1,6847
6054_01,True,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,0.0,True,2,4302,0,5563
4773_01,False,0.6582278481012658,False,0.06526139456969358,0.026129540804347096,0.0,0.0,0.0,True,1,3364,0,4369
3568_01,False,0.17721518987341772,False,0.0020939484888671737,0.00197900244859625,0.0,0.02552659764369868,0.0,False,1,2510,0,3245
8231_01,False,0.4177215189873418,False,0.014029454875410064,0.02747123737966659,0.0,0.0,0.0,True,1,5822,0,7522
1673_01,False,0.20253164556962025,False,0.061143295874921476,0.0,0.0002128384130767921,4.4626918957515175e-05,0.0006629925827704803,False,1,1164,2,1545
3204_02,False,0.5949367088607594,False,0.2697703636490542,0.12779659879918157,0.0,0.0005355230274901821,0.008121659138938383,False,0,2245,0,2884
0991_01,True,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0.0,False,1,692,0,903
7303_01,False,0.6455696202531646,False,0.00020939484888671738,0.0011068996746385804,0.000510812191384301,0.0016958229203855766,0.03712758463514689,False,1,5190,0,6718
8653_01,True,0.6329113924050633,False,0.0,0.0,0.0,0.0,0.0,True,1,6114,0,7897
2693_03,False,0.6962025316455696,False,0.0,0.028376882568007245,0.0,0.011736879685826491,0.08386856172046575,False,0,1888,0,2447
8423_01,False,0.27848101265822783,False,0.0,0.0,0.0002554060956921505,0.0,0.030373347698172626,False,1,5957,0,7693
6470_01,False,0.24050632911392406,False,0.0009771759614713477,0.020595042431154193,0.0,0.007140307033202428,0.0,False,1,4607,0,5971
5367_02,False,0.43037974683544306,False,0.0,0.10716801395364438,0.0,0.004551945733666548,0.060871006505614715,True,3,3789,0,4893
5685_01,True,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,False,1,4011,0,5182
7829_01,True,0.05063291139240506,False,0.0,0.0,0.0,0.0,0.0,True,1,5537,0,7126
7569_01,False,0.22784810126582278,False,0.2506456341174007,0.0,0.00672569385322663,0.0,0.004972444370778602,False,2,5360,0,6920
7007_01,False,0.34177215189873417,False,0.0,0.09717237446751417,0.028052102843521196,0.02164405569439486,0.0004558074006547052,True,0,4986,0,6474
6394_03,True,0.45569620253164556,False,0.0,0.0,0.0,0.0,0.0,True,1,4546,0,5887
4031_02,True,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,True,0,2840,0,3679
5158_01,False,0.20253164556962025,False,0.0,3.3542414382987286e-05,0.0,0.013885165026255942,0.002527659221812456,False,1,3628,0,4705
4413_01,False,0.4177215189873418,False,0.0,0.0,0.009875702366763153,0.0,0.02577383665520242,False,1,3116,0,4029
5298_01,True,0.17721518987341772,False,0.0,0.0,0.0,0.0,0.0,True,1,3740,0,4833
